R1	R2	R3	P1	P2	P3	P4	P5	ID	Reaction_Energy
H2C2_0	C3N1_1		H1C2_0	H1C3N1_3				222	0.002037139448001213
H2C2_0	C3N1_1		H1C2_0	H1C3N1_4				222	0.03960965928800064
H2C2_0	C3N1_1		H1C2_0	H1C3N1_5				222	0.0777799103500012
H2C2_0	C3N1_1		H1C2_0	H1C3N1_6				222	0.05698474920300001
H2C2_0	C3N1_1		H1C2_0	H1C3N1_7				222	0.0004743598440004604
H2C2_0	C3N1_1		H1C2_0	H1C3N1_8				222	-0.09714347172499949
H2C2_0	C3N1_1		H1C2_0	H1C3N1_9				222	-0.05564283958999994
H2C2_0	C3N1_1		H1C2_0	H1C3N1_10				222	-0.022492106988000415
H2C2_0	C3N1_1		H1C2_0	H1C3N1_11				222	-0.0053820833399989
H2C2_0	C3N1_1		H1C2_0	H1C3N1_12				222	0.049130242766000976
H2C2_0	C3N1_1		H1C2_0	H1C3N1_13				222	-0.11269546366999883
H2C2_0	C3N1_1		H1C2_0	H1C3N1_14				222	-0.09106220157499934
H2C2_0	C3N1_1		H1C2_0	H1C3N1_15				222	0.0038359818979998295
H2C2_0	C3N1_1		H1C2_0	H1C3N1_16				222	-0.04312006666599899
H2C2_0	C3N1_1		H1C2_0	H1C3N1_17				222	0.00035206959000078086
H2C2_0	C3N1_1		H1C2_0	H1C3N1_18				222	0.0020368216069996947
H2C2_0	C3N1_1		H1C2_0	H1C3N1_19				222	0.019903313850999638
H2C2_0	C3N1_1		H1C2_0	H1C3N1_20				222	0.08959311943300108
H2C2_0	C3N1_1		H1C2_0	H1C3N1_21				222	-0.18488783772500028
H2C2_0	C3N1_1		H1C2_0	H1C3N1_22				222	-0.0585454996619994
H2C2_0	C3N1_1		H1C2_0	H1C3N1_23				222	-0.15321128235999915
H2C2_0	C3N1_1		H1C2_0	H1C3N1_24				222	-0.055707332352000094
H2C2_0	C3N1_1		H1C2_0	H1C3N1_25				222	0.02365144462000046
H2C2_0	C3N1_1		H1C2_0	H1C3N1_26				222	0.023650466842999762
H2C2_0	C3N1_1		H1C2_0	H1C3N1_27				222	-0.05570770907899991
H2C2_0	C3N1_2		H1C2_0	H1C3N1_0				222	0.07809552349299942
H2C2_0	C3N1_2		H1C2_0	H1C3N1_1				222	0.15755864940699915
H2C2_0	C3N1_2		H1C2_0	H1C3N1_2				222	0.1910890283129998
H2C2_0	C3N1_2		H1C2_0	H1C3N1_3				222	0.13151270484200062
H2C2_0	C3N1_2		H1C2_0	H1C3N1_4				222	0.16908522468200005
H2C2_0	C3N1_2		H1C2_0	H1C3N1_5				222	0.2072554757440006
H2C2_0	C3N1_2		H1C2_0	H1C3N1_6				222	0.1864603145969994
H2C2_0	C3N1_2		H1C2_0	H1C3N1_7				222	0.12994992523799986
H2C2_0	C3N1_2		H1C2_0	H1C3N1_8				222	0.03233209366899992
H2C2_0	C3N1_2		H1C2_0	H1C3N1_9				222	0.07383272580399947
H2C2_0	C3N1_2		H1C2_0	H1C3N1_10				222	0.10698345840599899
H2C2_0	C3N1_2		H1C2_0	H1C3N1_11				222	0.1240934820540005
H2C2_0	C3N1_2		H1C2_0	H1C3N1_12				222	0.17860580816000038
H2C2_0	C3N1_2		H1C2_0	H1C3N1_13				222	0.016780101724000573
H2C2_0	C3N1_2		H1C2_0	H1C3N1_14				222	0.03841336381900007
H2C2_0	C3N1_2		H1C2_0	H1C3N1_15				222	0.13331154729199923
H2C2_0	C3N1_2		H1C2_0	H1C3N1_16				222	0.08635549872800041
H2C2_0	C3N1_2		H1C2_0	H1C3N1_17				222	0.12982763498400018
H2C2_0	C3N1_2		H1C2_0	H1C3N1_18				222	0.1315123870009991
H2C2_0	C3N1_2		H1C2_0	H1C3N1_19				222	0.14937887924499904
H2C2_0	C3N1_2		H1C2_0	H1C3N1_20				222	0.21906868482700048
H2C2_0	C3N1_2		H1C2_0	H1C3N1_21				222	-0.05541227233100088
H2C2_0	C3N1_2		H1C2_0	H1C3N1_22				222	0.070930065732
H2C2_0	C3N1_2		H1C2_0	H1C3N1_23				222	-0.023735716965999742
H2C2_0	C3N1_2		H1C2_0	H1C3N1_24				222	0.07376823304199931
H2C2_0	C3N1_2		H1C2_0	H1C3N1_25				222	0.15312701001399986
H2C2_0	C3N1_2		H1C2_0	H1C3N1_26				222	0.15312603223699917
H2C2_0	C3N1_2		H1C2_0	H1C3N1_27				222	0.07376785631499949
H2C2_0	C3N1_3		H1C2_0	H1C3N1_0				222	0.014929450396000021
H2C2_0	C3N1_3		H1C2_0	H1C3N1_1				222	0.09439257630999975
H2C2_0	C3N1_3		H1C2_0	H1C3N1_2				222	0.1279229552160004
H2C2_0	C3N1_3		H1C2_0	H1C3N1_3				222	0.06834663174500122
H2C2_0	C3N1_3		H1C2_0	H1C3N1_4				222	0.10591915158500065
H2C2_0	C3N1_3		H1C2_0	H1C3N1_5				222	0.1440894026470012
H2C2_0	C3N1_3		H1C2_0	H1C3N1_6				222	0.12329424150000001
H2C2_0	C3N1_3		H1C2_0	H1C3N1_7				222	0.06678385214100047
H2C2_0	C3N1_3		H1C2_0	H1C3N1_8				222	-0.03083397942799948
H2C2_0	C3N1_3		H1C2_0	H1C3N1_9				222	0.010666652707000068
H2C2_0	C3N1_3		H1C2_0	H1C3N1_10				222	0.04381738530899959
H2C2_0	C3N1_3		H1C2_0	H1C3N1_11				222	0.060927408957001106
H2C2_0	C3N1_3		H1C2_0	H1C3N1_12				222	0.11543973506300098
H2C2_0	C3N1_3		H1C2_0	H1C3N1_13				222	-0.046385971372998824
H2C2_0	C3N1_3		H1C2_0	H1C3N1_14				222	-0.02475270927799933
H2C2_0	C3N1_3		H1C2_0	H1C3N1_15				222	0.07014547419499984
H2C2_0	C3N1_3		H1C2_0	H1C3N1_16				222	0.023189425631001015
H2C2_0	C3N1_3		H1C2_0	H1C3N1_17				222	0.06666156188700079
H2C2_0	C3N1_3		H1C2_0	H1C3N1_18				222	0.0683463139039997
H2C2_0	C3N1_3		H1C2_0	H1C3N1_19				222	0.08621280614799964
H2C2_0	C3N1_3		H1C2_0	H1C3N1_20				222	0.15590261173000108
H2C2_0	C3N1_3		H1C2_0	H1C3N1_21				222	-0.11857834542800028
H2C2_0	C3N1_3		H1C2_0	H1C3N1_22				222	0.007763992635000605
H2C2_0	C3N1_3		H1C2_0	H1C3N1_23				222	-0.08690179006299914
H2C2_0	C3N1_3		H1C2_0	H1C3N1_24				222	0.010602159944999912
H2C2_0	C3N1_3		H1C2_0	H1C3N1_25				222	0.08996093691700047
H2C2_0	C3N1_3		H1C2_0	H1C3N1_26				222	0.08995995913999977
H2C2_0	C3N1_3		H1C2_0	H1C3N1_27				222	0.010601783218000094
H2C2_0	C3N1_4		H1C2_0	H1C3N1_0				222	0.014927790521999995
H2C2_0	C3N1_4		H1C2_0	H1C3N1_1				222	0.09439091643599973
H2C2_0	C3N1_4		H1C2_0	H1C3N1_2				222	0.12792129534200036
H2C2_0	C3N1_4		H1C2_0	H1C3N1_3				222	0.06834497187100119
H2C2_0	C3N1_4		H1C2_0	H1C3N1_4				222	0.10591749171100062
H2C2_0	C3N1_4		H1C2_0	H1C3N1_5				222	0.14408774277300118
H2C2_0	C3N1_4		H1C2_0	H1C3N1_6				222	0.12329258162599999
H2C2_0	C3N1_4		H1C2_0	H1C3N1_7				222	0.06678219226700044
H2C2_0	C3N1_4		H1C2_0	H1C3N1_8				222	-0.030835639301999507
H2C2_0	C3N1_4		H1C2_0	H1C3N1_9				222	0.010664992833000042
H2C2_0	C3N1_4		H1C2_0	H1C3N1_10				222	0.043815725434999564
H2C2_0	C3N1_4		H1C2_0	H1C3N1_11				222	0.06092574908300108
H2C2_0	C3N1_4		H1C2_0	H1C3N1_12				222	0.11543807518900095
H2C2_0	C3N1_4		H1C2_0	H1C3N1_13				222	-0.04638763124699885
H2C2_0	C3N1_4		H1C2_0	H1C3N1_14				222	-0.024754369151999356
H2C2_0	C3N1_4		H1C2_0	H1C3N1_15				222	0.07014381432099981
H2C2_0	C3N1_4		H1C2_0	H1C3N1_16				222	0.02318776575700099
H2C2_0	C3N1_4		H1C2_0	H1C3N1_17				222	0.06665990201300076
H2C2_0	C3N1_4		H1C2_0	H1C3N1_18				222	0.06834465402999967
H2C2_0	C3N1_4		H1C2_0	H1C3N1_19				222	0.08621114627399962
H2C2_0	C3N1_4		H1C2_0	H1C3N1_20				222	0.15590095185600106
H2C2_0	C3N1_4		H1C2_0	H1C3N1_21				222	-0.1185800053020003
H2C2_0	C3N1_4		H1C2_0	H1C3N1_22				222	0.007762332761000579
H2C2_0	C3N1_4		H1C2_0	H1C3N1_23				222	-0.08690344993699917
H2C2_0	C3N1_4		H1C2_0	H1C3N1_24				222	0.010600500070999885
H2C2_0	C3N1_4		H1C2_0	H1C3N1_25				222	0.08995927704300044
H2C2_0	C3N1_4		H1C2_0	H1C3N1_26				222	0.08995829926599974
H2C2_0	C3N1_4		H1C2_0	H1C3N1_27				222	0.010600123344000068
H2C2_0	C3N1_5		H1C2_0	H1C3N1_0				222	0.02907330122499907
H2C2_0	C3N1_5		H1C2_0	H1C3N1_1				222	0.1085364271389988
H2C2_0	C3N1_5		H1C2_0	H1C3N1_2				222	0.14206680604499944
H2C2_0	C3N1_5		H1C2_0	H1C3N1_3				222	0.08249048257400027
H2C2_0	C3N1_5		H1C2_0	H1C3N1_4				222	0.1200630024139997
H2C2_0	C3N1_5		H1C2_0	H1C3N1_5				222	0.15823325347600026
H2C2_0	C3N1_5		H1C2_0	H1C3N1_6				222	0.13743809232899906
H2C2_0	C3N1_5		H1C2_0	H1C3N1_7				222	0.08092770296999952
H2C2_0	C3N1_5		H1C2_0	H1C3N1_8				222	-0.01669012859900043
H2C2_0	C3N1_5		H1C2_0	H1C3N1_9				222	0.024810503535999118
H2C2_0	C3N1_5		H1C2_0	H1C3N1_10				222	0.05796123613799864
H2C2_0	C3N1_5		H1C2_0	H1C3N1_11				222	0.07507125978600016
H2C2_0	C3N1_5		H1C2_0	H1C3N1_12				222	0.12958358589200003
H2C2_0	C3N1_5		H1C2_0	H1C3N1_13				222	-0.032242120543999775
H2C2_0	C3N1_5		H1C2_0	H1C3N1_14				222	-0.01060885844900028
H2C2_0	C3N1_5		H1C2_0	H1C3N1_15				222	0.08428932502399888
H2C2_0	C3N1_5		H1C2_0	H1C3N1_16				222	0.037333276460000064
H2C2_0	C3N1_5		H1C2_0	H1C3N1_17				222	0.08080541271599984
H2C2_0	C3N1_5		H1C2_0	H1C3N1_18				222	0.08249016473299875
H2C2_0	C3N1_5		H1C2_0	H1C3N1_19				222	0.10035665697699869
H2C2_0	C3N1_5		H1C2_0	H1C3N1_20				222	0.17004646255900013
H2C2_0	C3N1_5		H1C2_0	H1C3N1_21				222	-0.10443449459900123
H2C2_0	C3N1_5		H1C2_0	H1C3N1_22				222	0.021907843463999654
H2C2_0	C3N1_5		H1C2_0	H1C3N1_23				222	-0.07275793923400009
H2C2_0	C3N1_5		H1C2_0	H1C3N1_24				222	0.02474601077399896
H2C2_0	C3N1_5		H1C2_0	H1C3N1_25				222	0.10410478774599952
H2C2_0	C3N1_5		H1C2_0	H1C3N1_26				222	0.10410380996899882
H2C2_0	C3N1_5		H1C2_0	H1C3N1_27				222	0.024745634046999143
H2C2_0	C3N1_6		H1C2_0	H1C3N1_0				222	0.13514853636599966
H2C2_0	C3N1_6		H1C2_0	H1C3N1_1				222	0.2146116622799994
H2C2_0	C3N1_6		H1C2_0	H1C3N1_2				222	0.24814204118600003
H2C2_0	C3N1_6		H1C2_0	H1C3N1_3				222	0.18856571771500086
H2C2_0	C3N1_6		H1C2_0	H1C3N1_4				222	0.2261382375550003
H2C2_0	C3N1_6		H1C2_0	H1C3N1_5				222	0.26430848861700085
H2C2_0	C3N1_6		H1C2_0	H1C3N1_6				222	0.24351332746999965
H2C2_0	C3N1_6		H1C2_0	H1C3N1_7				222	0.1870029381110001
H2C2_0	C3N1_6		H1C2_0	H1C3N1_8				222	0.08938510654200016
H2C2_0	C3N1_6		H1C2_0	H1C3N1_9				222	0.1308857386769997
H2C2_0	C3N1_6		H1C2_0	H1C3N1_10				222	0.16403647127899923
H2C2_0	C3N1_6		H1C2_0	H1C3N1_11				222	0.18114649492700075
H2C2_0	C3N1_6		H1C2_0	H1C3N1_12				222	0.23565882103300062
H2C2_0	C3N1_6		H1C2_0	H1C3N1_13				222	0.07383311459700082
H2C2_0	C3N1_6		H1C2_0	H1C3N1_14				222	0.09546637669200031
H2C2_0	C3N1_6		H1C2_0	H1C3N1_15				222	0.19036456016499947
H2C2_0	C3N1_6		H1C2_0	H1C3N1_16				222	0.14340851160100065
H2C2_0	C3N1_6		H1C2_0	H1C3N1_17				222	0.18688064785700043
H2C2_0	C3N1_6		H1C2_0	H1C3N1_18				222	0.18856539987399934
H2C2_0	C3N1_6		H1C2_0	H1C3N1_19				222	0.20643189211799928
H2C2_0	C3N1_6		H1C2_0	H1C3N1_20				222	0.2761216977000007
H2C2_0	C3N1_6		H1C2_0	H1C3N1_21				222	0.0016407405419993637
H2C2_0	C3N1_6		H1C2_0	H1C3N1_22				222	0.12798307860500024
H2C2_0	C3N1_6		H1C2_0	H1C3N1_23				222	0.0333172959070005
H2C2_0	C3N1_6		H1C2_0	H1C3N1_24				222	0.13082124591499955
H2C2_0	C3N1_6		H1C2_0	H1C3N1_25				222	0.2101800228870001
H2C2_0	C3N1_6		H1C2_0	H1C3N1_26				222	0.2101790451099994
H2C2_0	C3N1_6		H1C2_0	H1C3N1_27				222	0.13082086918799973
H2C2_0	C3N1_7		H1C2_0	H1C3N1_0				222	0.10196117591000053
H2C2_0	C3N1_7		H1C2_0	H1C3N1_1				222	0.18142430182400027
H2C2_0	C3N1_7		H1C2_0	H1C3N1_2				222	0.2149546807300009
H2C2_0	C3N1_7		H1C2_0	H1C3N1_3				222	0.15537835725900173
H2C2_0	C3N1_7		H1C2_0	H1C3N1_4				222	0.19295087709900116
H2C2_0	C3N1_7		H1C2_0	H1C3N1_5				222	0.23112112816100172
H2C2_0	C3N1_7		H1C2_0	H1C3N1_6				222	0.21032596701400053
H2C2_0	C3N1_7		H1C2_0	H1C3N1_7				222	0.15381557765500098
H2C2_0	C3N1_7		H1C2_0	H1C3N1_8				222	0.05619774608600103
H2C2_0	C3N1_7		H1C2_0	H1C3N1_9				222	0.09769837822100058
H2C2_0	C3N1_7		H1C2_0	H1C3N1_10				222	0.1308491108230001
H2C2_0	C3N1_7		H1C2_0	H1C3N1_11				222	0.14795913447100162
H2C2_0	C3N1_7		H1C2_0	H1C3N1_12				222	0.2024714605770015
H2C2_0	C3N1_7		H1C2_0	H1C3N1_13				222	0.04064575414100169
H2C2_0	C3N1_7		H1C2_0	H1C3N1_14				222	0.06227901623600118
H2C2_0	C3N1_7		H1C2_0	H1C3N1_15				222	0.15717719970900035
H2C2_0	C3N1_7		H1C2_0	H1C3N1_16				222	0.11022115114500153
H2C2_0	C3N1_7		H1C2_0	H1C3N1_17				222	0.1536932874010013
H2C2_0	C3N1_7		H1C2_0	H1C3N1_18				222	0.1553780394180002
H2C2_0	C3N1_7		H1C2_0	H1C3N1_19				222	0.17324453166200016
H2C2_0	C3N1_7		H1C2_0	H1C3N1_20				222	0.2429343372440016
H2C2_0	C3N1_7		H1C2_0	H1C3N1_21				222	-0.03154661991399976
H2C2_0	C3N1_7		H1C2_0	H1C3N1_22				222	0.09479571814900112
H2C2_0	C3N1_7		H1C2_0	H1C3N1_23				222	0.00012993545100137283
H2C2_0	C3N1_7		H1C2_0	H1C3N1_24				222	0.09763388545900042
H2C2_0	C3N1_7		H1C2_0	H1C3N1_25				222	0.17699266243100098
H2C2_0	C3N1_7		H1C2_0	H1C3N1_26				222	0.17699168465400028
H2C2_0	C3N1_7		H1C2_0	H1C3N1_27				222	0.0976335087320006
H2C2_0	C3N1_8		H1C2_0	H1C3N1_0				222	0.03276591391800032
H2C2_0	C3N1_8		H1C2_0	H1C3N1_1				222	0.11222903983200005
H2C2_0	C3N1_8		H1C2_0	H1C3N1_2				222	0.1457594187380007
H2C2_0	C3N1_8		H1C2_0	H1C3N1_3				222	0.08618309526700152
H2C2_0	C3N1_8		H1C2_0	H1C3N1_4				222	0.12375561510700095
H2C2_0	C3N1_8		H1C2_0	H1C3N1_5				222	0.1619258661690015
H2C2_0	C3N1_8		H1C2_0	H1C3N1_6				222	0.1411307050220003
H2C2_0	C3N1_8		H1C2_0	H1C3N1_7				222	0.08462031566300077
H2C2_0	C3N1_8		H1C2_0	H1C3N1_8				222	-0.01299751590599918
H2C2_0	C3N1_8		H1C2_0	H1C3N1_9				222	0.02850311622900037
H2C2_0	C3N1_8		H1C2_0	H1C3N1_10				222	0.06165384883099989
H2C2_0	C3N1_8		H1C2_0	H1C3N1_11				222	0.0787638724790014
H2C2_0	C3N1_8		H1C2_0	H1C3N1_12				222	0.13327619858500128
H2C2_0	C3N1_8		H1C2_0	H1C3N1_13				222	-0.028549507850998523
H2C2_0	C3N1_8		H1C2_0	H1C3N1_14				222	-0.006916245755999029
H2C2_0	C3N1_8		H1C2_0	H1C3N1_15				222	0.08798193771700014
H2C2_0	C3N1_8		H1C2_0	H1C3N1_16				222	0.041025889153001316
H2C2_0	C3N1_8		H1C2_0	H1C3N1_17				222	0.08449802540900109
H2C2_0	C3N1_8		H1C2_0	H1C3N1_18				222	0.086182777426
H2C2_0	C3N1_8		H1C2_0	H1C3N1_19				222	0.10404926966999994
H2C2_0	C3N1_8		H1C2_0	H1C3N1_20				222	0.17373907525200138
H2C2_0	C3N1_8		H1C2_0	H1C3N1_21				222	-0.10074188190599997
H2C2_0	C3N1_8		H1C2_0	H1C3N1_22				222	0.025600456157000906
H2C2_0	C3N1_8		H1C2_0	H1C3N1_23				222	-0.06906532654099884
H2C2_0	C3N1_8		H1C2_0	H1C3N1_24				222	0.028438623467000212
H2C2_0	C3N1_8		H1C2_0	H1C3N1_25				222	0.10779740043900077
H2C2_0	C3N1_8		H1C2_0	H1C3N1_26				222	0.10779642266200007
H2C2_0	C3N1_8		H1C2_0	H1C3N1_27				222	0.028438246740000395
H2C2_1	C3N1_0		H1C2_0	H1C3N1_0				222	-0.06752309479500163
H2C2_1	C3N1_0		H1C2_0	H1C3N1_1				222	0.011940031118998107
H2C2_1	C3N1_0		H1C2_0	H1C3N1_2				222	0.04547041002499874
H2C2_1	C3N1_0		H1C2_0	H1C3N1_3				222	-0.014105913446000429
H2C2_1	C3N1_0		H1C2_0	H1C3N1_4				222	0.023466606393999
H2C2_1	C3N1_0		H1C2_0	H1C3N1_5				222	0.06163685745599956
H2C2_1	C3N1_0		H1C2_0	H1C3N1_6				222	0.040841696308998365
H2C2_1	C3N1_0		H1C2_0	H1C3N1_7				222	-0.01566869305000118
H2C2_1	C3N1_0		H1C2_0	H1C3N1_8				222	-0.11328652461900113
H2C2_1	C3N1_0		H1C2_0	H1C3N1_9				222	-0.07178589248400158
H2C2_1	C3N1_0		H1C2_0	H1C3N1_10				222	-0.03863515988200206
H2C2_1	C3N1_0		H1C2_0	H1C3N1_11				222	-0.02152513623400054
H2C2_1	C3N1_0		H1C2_0	H1C3N1_12				222	0.032987189871999334
H2C2_1	C3N1_0		H1C2_0	H1C3N1_13				222	-0.12883851656400047
H2C2_1	C3N1_0		H1C2_0	H1C3N1_14				222	-0.10720525446900098
H2C2_1	C3N1_0		H1C2_0	H1C3N1_15				222	-0.012307070996001812
H2C2_1	C3N1_0		H1C2_0	H1C3N1_16				222	-0.05926311956000063
H2C2_1	C3N1_0		H1C2_0	H1C3N1_17				222	-0.01579098330400086
H2C2_1	C3N1_0		H1C2_0	H1C3N1_18				222	-0.014106231287001947
H2C2_1	C3N1_0		H1C2_0	H1C3N1_19				222	0.003760260956997996
H2C2_1	C3N1_0		H1C2_0	H1C3N1_20				222	0.07345006653899944
H2C2_1	C3N1_0		H1C2_0	H1C3N1_21				222	-0.20103089061900192
H2C2_1	C3N1_0		H1C2_0	H1C3N1_22				222	-0.07468855255600104
H2C2_1	C3N1_0		H1C2_0	H1C3N1_23				222	-0.1693543352540008
H2C2_1	C3N1_0		H1C2_0	H1C3N1_24				222	-0.07185038524600174
H2C2_1	C3N1_0		H1C2_0	H1C3N1_25				222	0.00750839172599882
H2C2_1	C3N1_0		H1C2_0	H1C3N1_26				222	0.007507413948998121
H2C2_1	C3N1_0		H1C2_0	H1C3N1_27				222	-0.07185076197300155
H2C2_1	C3N1_1		H1C2_0	H1C3N1_0				222	-0.13809775149500148
H2C2_1	C3N1_1		H1C2_0	H1C3N1_1				222	-0.05863462558100174
H2C2_1	C3N1_1		H1C2_0	H1C3N1_2				222	-0.025104246675001107
H2C2_1	C3N1_1		H1C2_0	H1C3N1_3				222	-0.08468057014600028
H2C2_1	C3N1_1		H1C2_0	H1C3N1_4				222	-0.04710805030600085
H2C2_1	C3N1_1		H1C2_0	H1C3N1_5				222	-0.008937799244000288
H2C2_1	C3N1_1		H1C2_0	H1C3N1_6				222	-0.029732960391001484
H2C2_1	C3N1_1		H1C2_0	H1C3N1_7				222	-0.08624334975000103
H2C2_1	C3N1_1		H1C2_0	H1C3N1_8				222	-0.18386118131900098
H2C2_1	C3N1_1		H1C2_0	H1C3N1_9				222	-0.14236054918400143
H2C2_1	C3N1_1		H1C2_0	H1C3N1_10				222	-0.1092098165820019
H2C2_1	C3N1_1		H1C2_0	H1C3N1_11				222	-0.09209979293400039
H2C2_1	C3N1_1		H1C2_0	H1C3N1_12				222	-0.037587466828000515
H2C2_1	C3N1_1		H1C2_0	H1C3N1_13				222	-0.19941317326400032
H2C2_1	C3N1_1		H1C2_0	H1C3N1_14				222	-0.17777991116900083
H2C2_1	C3N1_1		H1C2_0	H1C3N1_15				222	-0.08288172769600166
H2C2_1	C3N1_1		H1C2_0	H1C3N1_16				222	-0.12983777626000048
H2C2_1	C3N1_1		H1C2_0	H1C3N1_17				222	-0.08636564000400071
H2C2_1	C3N1_1		H1C2_0	H1C3N1_18				222	-0.0846808879870018
H2C2_1	C3N1_1		H1C2_0	H1C3N1_19				222	-0.06681439574300185
H2C2_1	C3N1_1		H1C2_0	H1C3N1_20				222	0.0028754098389995875
H2C2_1	C3N1_1		H1C2_0	H1C3N1_21				222	-0.27160554731900177
H2C2_1	C3N1_1		H1C2_0	H1C3N1_22				222	-0.1452632092560009
H2C2_1	C3N1_1		H1C2_0	H1C3N1_23				222	-0.23992899195400064
H2C2_1	C3N1_1		H1C2_0	H1C3N1_24				222	-0.14242504194600158
H2C2_1	C3N1_1		H1C2_0	H1C3N1_25				222	-0.06306626497400103
H2C2_1	C3N1_1		H1C2_0	H1C3N1_26				222	-0.06306724275100173
H2C2_1	C3N1_1		H1C2_0	H1C3N1_27				222	-0.1424254186730014
H2C2_1	C3N1_2		H1C2_0	H1C3N1_0				222	-0.008622186101002072
H2C2_1	C3N1_2		H1C2_0	H1C3N1_1				222	0.07084093981299766
H2C2_1	C3N1_2		H1C2_0	H1C3N1_2				222	0.1043713187189983
H2C2_1	C3N1_2		H1C2_0	H1C3N1_3				222	0.044794995247999125
H2C2_1	C3N1_2		H1C2_0	H1C3N1_4				222	0.08236751508799856
H2C2_1	C3N1_2		H1C2_0	H1C3N1_5				222	0.12053776614999911
H2C2_1	C3N1_2		H1C2_0	H1C3N1_6				222	0.09974260500299792
H2C2_1	C3N1_2		H1C2_0	H1C3N1_7				222	0.04323221564399837
H2C2_1	C3N1_2		H1C2_0	H1C3N1_8				222	-0.054385615925001574
H2C2_1	C3N1_2		H1C2_0	H1C3N1_9				222	-0.012884983790002025
H2C2_1	C3N1_2		H1C2_0	H1C3N1_10				222	0.020265748811997497
H2C2_1	C3N1_2		H1C2_0	H1C3N1_11				222	0.03737577245999901
H2C2_1	C3N1_2		H1C2_0	H1C3N1_12				222	0.09188809856599889
H2C2_1	C3N1_2		H1C2_0	H1C3N1_13				222	-0.06993760787000092
H2C2_1	C3N1_2		H1C2_0	H1C3N1_14				222	-0.04830434577500142
H2C2_1	C3N1_2		H1C2_0	H1C3N1_15				222	0.04659383769799774
H2C2_1	C3N1_2		H1C2_0	H1C3N1_16				222	-0.0003622108660010781
H2C2_1	C3N1_2		H1C2_0	H1C3N1_17				222	0.04310992538999869
H2C2_1	C3N1_2		H1C2_0	H1C3N1_18				222	0.04479467740699761
H2C2_1	C3N1_2		H1C2_0	H1C3N1_19				222	0.06266116965099755
H2C2_1	C3N1_2		H1C2_0	H1C3N1_20				222	0.132350975232999
H2C2_1	C3N1_2		H1C2_0	H1C3N1_21				222	-0.14212998192500237
H2C2_1	C3N1_2		H1C2_0	H1C3N1_22				222	-0.015787643862001488
H2C2_1	C3N1_2		H1C2_0	H1C3N1_23				222	-0.11045342656000123
H2C2_1	C3N1_2		H1C2_0	H1C3N1_24				222	-0.012949476552002182
H2C2_1	C3N1_2		H1C2_0	H1C3N1_25				222	0.06640930041999837
H2C2_1	C3N1_2		H1C2_0	H1C3N1_26				222	0.06640832264299767
H2C2_1	C3N1_2		H1C2_0	H1C3N1_27				222	-0.012949853279002
H2C2_1	C3N1_3		H1C2_0	H1C3N1_0				222	-0.0717882591979997
H2C2_1	C3N1_3		H1C2_0	H1C3N1_1				222	0.0076748667160000394
H2C2_1	C3N1_3		H1C2_0	H1C3N1_2				222	0.041205245622000675
H2C2_1	C3N1_3		H1C2_0	H1C3N1_3				222	-0.018371077848998496
H2C2_1	C3N1_3		H1C2_0	H1C3N1_4				222	0.019201441991000934
H2C2_1	C3N1_3		H1C2_0	H1C3N1_5				222	0.05737169305300149
H2C2_1	C3N1_3		H1C2_0	H1C3N1_6				222	0.0365765319060003
H2C2_1	C3N1_3		H1C2_0	H1C3N1_7				222	-0.01993385745299925
H2C2_1	C3N1_3		H1C2_0	H1C3N1_8				222	-0.1175516890219992
H2C2_1	C3N1_3		H1C2_0	H1C3N1_9				222	-0.07605105688699965
H2C2_1	C3N1_3		H1C2_0	H1C3N1_10				222	-0.042900324285000124
H2C2_1	C3N1_3		H1C2_0	H1C3N1_11				222	-0.02579030063699861
H2C2_1	C3N1_3		H1C2_0	H1C3N1_12				222	0.028722025469001267
H2C2_1	C3N1_3		H1C2_0	H1C3N1_13				222	-0.13310368096699854
H2C2_1	C3N1_3		H1C2_0	H1C3N1_14				222	-0.11147041887199904
H2C2_1	C3N1_3		H1C2_0	H1C3N1_15				222	-0.01657223539899988
H2C2_1	C3N1_3		H1C2_0	H1C3N1_16				222	-0.0635282839629987
H2C2_1	C3N1_3		H1C2_0	H1C3N1_17				222	-0.020056147706998928
H2C2_1	C3N1_3		H1C2_0	H1C3N1_18				222	-0.018371395690000014
H2C2_1	C3N1_3		H1C2_0	H1C3N1_19				222	-0.0005049034460000712
H2C2_1	C3N1_3		H1C2_0	H1C3N1_20				222	0.06918490213600137
H2C2_1	C3N1_3		H1C2_0	H1C3N1_21				222	-0.205296055022
H2C2_1	C3N1_3		H1C2_0	H1C3N1_22				222	-0.07895371695899911
H2C2_1	C3N1_3		H1C2_0	H1C3N1_23				222	-0.17361949965699885
H2C2_1	C3N1_3		H1C2_0	H1C3N1_24				222	-0.0761155496489998
H2C2_1	C3N1_3		H1C2_0	H1C3N1_25				222	0.0032432273230007524
H2C2_1	C3N1_3		H1C2_0	H1C3N1_26				222	0.0032422495460000533
H2C2_1	C3N1_3		H1C2_0	H1C3N1_27				222	-0.07611592637599962
H2C2_1	C3N1_4		H1C2_0	H1C3N1_0				222	-0.0717899190720015
H2C2_1	C3N1_4		H1C2_0	H1C3N1_1				222	0.007673206841998237
H2C2_1	C3N1_4		H1C2_0	H1C3N1_2				222	0.04120358574799887
H2C2_1	C3N1_4		H1C2_0	H1C3N1_3				222	-0.0183727377230003
